customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_sum
12929.0,94.0,2,105.1,3,1,1,5
12930.0,0.0,4,409.9,4,2,2,8
12931.0,30.0,71,71299.67,3,4,4,11
12932.0,435.0,8,1698.56,1,3,3,7
12933.0,342.0,11,1627.28,2,4,3,9
12934.0,1004.0,1,181.65,1,1,1,3
12935.0,151.0,19,4182.01,2,4,4,10
12936.0,0.0,5,1012.9,4,3,3,10
12937.0,368.0,9,3097.61,1,4,4,9
12938.0,0.0,1,114.14,4,1,1,6
12939.0,38.0,20,25264.8,3,4,4,11
12940.0,0.0,4,876.29,4,2,3,9
12941.0,0.0,1,377.49,4,1,2,7
12942.0,455.0,3,942.65,1,2,3,6
12943.0,39.0,4,489.0,3,2,2,7
12944.0,244.0,2,604.51,2,1,2,5
12945.0,0.0,2,900.11,4,1,3,8
12946.0,0.0,1,324.45,4,1,1,6
12947.0,66.0,11,1711.33,3,4,3,10
12948.0,31.0,10,2306.18,3,4,4,11
12949.0,91.0,28,15391.0,3,4,4,11
12950.0,152.0,3,1843.0,2,2,3,7
12951.0,221.0,20,3164.42,2,4,4,10
12952.0,61.0,5,1382.8400000000001,3,3,3,9
12953.0,583.0,2,828.8100000000001,1,1,2,4
12954.0,403.0,1,162.45,1,1,1,3
12955.0,121.0,14,4734.26,2,4,4,10
12956.0,192.0,4,521.89,2,2,2,6
12957.0,188.0,21,8628.42,2,4,4,10
12958.0,585.0,2,539.49,1,1,2,4
12959.0,367.0,2,133.35,1,1,1,3
12960.0,401.0,4,1322.07,1,2,3,6
12961.0,0.0,1,211.99,4,1,1,6
12962.0,302.0,2,266.39,2,1,1,4
12963.0,333.0,14,3512.79,2,4,4,10
12964.0,0.0,1,132.24,4,1,1,6
12965.0,32.0,1,771.91,3,1,2,6
12966.0,0.0,1,160.18,4,1,1,6
12967.0,70.0,5,3840.77,3,3,4,10
12968.0,0.0,1,135.95,4,1,1,6
12969.0,0.0,1,122.45,4,1,1,6
12970.0,302.0,10,1524.97,2,4,3,9
12971.0,10.0,120,15482.74,3,4,4,11
12972.0,554.0,6,1115.95,1,3,3,7
12973.0,0.0,1,385.55,4,1,2,7
12974.0,0.0,2,408.95,4,1,2,7
12975.0,491.0,8,1993.99,1,3,3,7
12976.0,6.0,8,3156.38,3,3,4,10
12977.0,187.0,4,517.63,2,2,2,6
12978.0,528.0,6,2496.07,1,3,4,8
12979.0,790.0,2,479.53999999999996,1,1,2,4
12980.0,10.0,26,15909.390000000001,3,4,4,11
12981.0,61.0,2,372.21999999999997,3,1,2,6
12982.0,37.0,17,2562.12,3,4,4,11
12983.0,0.0,1,490.08000000000004,4,1,2,7
12984.0,0.0,1,97.5,4,1,1,6
12985.0,30.0,3,1215.6200000000001,3,2,3,8
12986.0,495.0,12,1991.5900000000001,1,4,3,8
12987.0,339.0,6,1298.51,2,3,3,8
12988.0,0.0,1,535.32,4,1,2,7
12989.0,2.0,39,12846.8,3,4,4,11
12990.0,122.0,7,955.5,2,3,3,8
12991.0,0.0,3,764.82,4,2,2,8
12992.0,0.0,1,93.35000000000001,4,1,1,6
12993.0,33.0,10,1191.26,3,4,3,10
12994.0,33.0,5,902.22,3,3,3,9
12995.0,0.0,2,200.72,4,1,1,6
12996.0,0.0,1,355.5,4,1,2,7
12997.0,2.0,16,2065.11,3,4,3,10
12998.0,494.0,4,897.38,1,2,3,6
12999.0,129.0,3,455.88,2,2,2,6
13000.0,425.0,5,965.0,1,3,3,7
13001.0,127.0,37,24136.05,2,4,4,10
13002.0,700.0,3,414.13,1,2,2,5
13003.0,34.0,3,149.05,3,2,1,6
13004.0,71.0,46,11143.99,3,4,4,11
13005.0,129.0,6,935.03,2,3,3,8
13006.0,0.0,1,81.57,4,1,1,6
13007.0,462.0,1,175.25,1,1,1,3
13008.0,464.0,7,543.28,1,3,2,6
13009.0,588.0,1,234.0,1,1,1,3
13010.0,707.0,2,330.12,1,1,2,4
13011.0,666.0,1,101.10000000000001,1,1,1,3
13012.0,36.0,15,2591.1800000000003,3,4,4,11
13013.0,4.0,31,12601.82,3,4,4,11
13014.0,67.0,18,5220.83,3,4,4,11
13015.0,129.0,14,6465.72,2,4,4,10
13016.0,125.0,3,789.89,2,2,2,6
13017.0,302.0,1,204.0,2,1,1,4
13018.0,91.0,37,9742.81,3,4,4,11
13019.0,372.0,8,1212.95,1,3,3,7
13020.0,461.0,5,606.96,1,3,2,6
13021.0,39.0,24,4786.38,3,4,4,11
13022.0,549.0,1,65.3,1,1,1,3
13023.0,184.0,3,1449.03,2,2,3,7
13024.0,554.0,3,535.42,1,2,2,5
13025.0,851.0,1,323.39,1,1,1,3
13026.0,99.0,13,1690.12,3,4,3,10
13027.0,157.0,23,17148.0,2,4,4,10
13028.0,334.0,3,659.68,2,2,2,6
13029.0,91.0,5,1927.3,3,3,3,9
13030.0,547.0,2,1227.22,1,1,3,5
13031.0,582.0,5,3419.27,1,3,4,8
13032.0,334.0,11,2817.59,2,4,4,10
13033.0,549.0,2,220.55,1,1,1,3
13034.0,578.0,3,922.68,1,2,3,6
13035.0,610.0,4,1328.95,1,2,3,6
13036.0,0.0,1,307.1,4,1,1,6
13037.0,250.0,16,3842.55,2,4,4,10
13038.0,96.0,3,908.46,3,2,3,8
13039.0,615.0,4,1010.73,1,2,3,6
13040.0,183.0,2,676.99,2,1,2,5
13041.0,583.0,4,799.13,1,2,2,5
13042.0,615.0,4,1522.79,1,2,3,6
13043.0,38.0,2,471.57,3,1,2,6
13044.0,369.0,13,4824.2,1,4,4,9
13045.0,336.0,3,808.92,2,2,2,6
13046.0,91.0,3,949.25,3,2,3,8
13047.0,122.0,42,8466.72,2,4,4,10
13048.0,0.0,13,4035.16,4,4,4,12
13049.0,184.0,5,1384.14,2,3,3,8
13050.0,39.0,57,11822.44,3,4,4,11
13051.0,432.0,2,155.8,1,1,1,3
13052.0,36.0,7,3168.53,3,3,4,10
13053.0,0.0,1,127.65,4,1,1,6
13054.0,0.0,1,-14.0,4,1,1,6
13055.0,67.0,6,2292.5099999999998,3,3,4,10
13056.0,553.0,1,209.48,1,1,1,3
13057.0,0.0,4,540.74,4,2,2,8
13058.0,1.0,3,271.40000000000003,3,2,1,6
13059.0,251.0,12,2272.62,2,4,4,10
13060.0,0.0,1,307.53,4,1,1,6
13061.0,0.0,1,248.61,4,1,1,6
13062.0,339.0,1,346.98,2,1,2,5
13063.0,0.0,1,188.4,4,1,1,6
13064.0,2.0,6,1680.74,3,3,3,9
13065.0,365.0,6,1255.96,2,3,3,8
13066.0,153.0,3,430.9,2,2,2,6
13067.0,0.0,3,508.51,4,2,2,8
13068.0,0.0,2,344.0,4,1,2,7
13069.0,3.0,42,8747.47,3,4,4,11
13070.0,550.0,5,743.9,1,3,2,6
13071.0,555.0,1,129.22,1,1,1,3
13072.0,0.0,1,177.15,4,1,1,6
13073.0,0.0,2,418.08,4,1,2,7
13074.0,706.0,5,1362.8400000000001,1,3,3,7
13075.0,306.0,1,919.61,2,1,3,6
13076.0,489.0,1,135.4,1,1,1,3
13077.0,120.0,14,3040.17,2,4,4,10
13078.0,1.0,95,28883.83,3,4,4,11
13079.0,93.0,6,419.18,3,3,2,8
13080.0,463.0,5,260.83,1,3,1,5
13081.0,61.0,44,58328.15,3,4,4,11
13082.0,217.0,25,7268.92,2,4,4,10
13083.0,213.0,3,395.43,2,2,2,6
13084.0,459.0,2,116.44999999999999,1,1,1,3
13085.0,218.0,10,1459.46,2,4,3,9
13086.0,0.0,1,439.33000000000004,4,1,2,7
13087.0,0.0,1,313.64,4,1,1,6
13088.0,0.0,1,236.11,4,1,1,6
13089.0,7.0,247,113214.19,3,4,4,11
13090.0,122.0,30,13771.28,2,4,4,10
13091.0,30.0,6,-130.21999999999997,3,3,1,7
13092.0,6.0,15,2007.33,3,4,3,10
13093.0,10.0,88,54073.729999999996,3,4,4,11
13094.0,39.0,17,2214.6600000000003,3,4,4,11
13095.0,0.0,1,74.39999999999999,4,1,1,6
13096.0,426.0,1,419.70000000000005,1,1,2,4
13097.0,94.0,40,12861.73,3,4,4,11
13098.0,7.0,41,28658.88,3,4,4,11
13099.0,335.0,1,207.35999999999999,2,1,1,4
13100.0,0.0,1,-1598.67,4,1,1,6
13101.0,0.0,4,695.4,4,2,2,8
13102.0,39.0,42,11440.12,3,4,4,11
13103.0,401.0,3,709.64,1,2,2,5
13104.0,182.0,9,1709.1,2,4,3,9
13105.0,0.0,1,72.0,4,1,1,6
13106.0,278.0,3,586.46,2,2,2,6
13107.0,71.0,15,5109.62,3,4,4,11
13108.0,667.0,2,1098.52,1,1,3,5
13109.0,31.0,7,1107.58,3,3,3,9
13110.0,70.0,14,2896.17,3,4,4,11
13111.0,0.0,1,321.88000000000005,4,1,1,6
13112.0,850.0,3,-5.44,1,2,1,4
13113.0,6.0,60,16600.25,3,4,4,11
13114.0,820.0,1,234.38,1,1,1,3
13115.0,1.0,23,5374.45,3,4,4,11
13116.0,0.0,2,485.19,4,1,2,7
13117.0,64.0,19,2642.11,3,4,4,11
13118.0,579.0,12,2334.1,1,4,4,9
13119.0,465.0,1,134.9,1,1,1,3
13120.0,0.0,1,30.599999999999998,4,1,1,6
13121.0,0.0,2,254.73,4,1,1,6
13122.0,185.0,2,922.39,2,1,3,6
13123.0,0.0,2,506.75,4,1,2,7
13124.0,32.0,4,4782.45,3,2,4,9
13125.0,613.0,1,158.57,1,1,1,3
13126.0,40.0,19,3902.47,3,4,4,11
13127.0,0.0,1,259.17,4,1,1,6
13128.0,0.0,1,263.5,4,1,1,6
13129.0,0.0,2,233.25,4,1,1,6
13130.0,185.0,1,64.0,2,1,1,4
13131.0,183.0,8,3279.77,2,3,4,9
13132.0,0.0,1,77.3,4,1,1,6
13133.0,38.0,3,200.45000000000002,3,2,1,6
13134.0,96.0,9,2422.28,3,4,4,11
13135.0,581.0,2,3371.45,1,1,4,6
13136.0,1.0,24,6077.8,3,4,4,11
13137.0,30.0,17,7667.37,3,4,4,11
13138.0,426.0,8,1454.49,1,3,3,7
13139.0,128.0,9,8193.83,2,4,4,10
13140.0,486.0,5,1215.68,1,3,3,7
13141.0,97.0,21,7536.63,3,4,4,11
13142.0,0.0,1,307.09,4,1,1,6
13143.0,554.0,2,399.2,1,1,2,4
13144.0,40.0,2,135.35,3,1,1,5
13145.0,93.0,8,1419.77,3,3,3,9
13146.0,0.0,1,228.91,4,1,1,6
13147.0,91.0,4,712.8000000000001,3,2,2,7
13148.0,61.0,36,8123.6,3,4,4,11
13149.0,0.0,4,1676.06,4,2,3,9
13150.0,368.0,4,435.02,1,2,2,5
13151.0,0.0,5,2511.69,4,3,4,11
13152.0,583.0,9,2114.98,1,4,3,8
13153.0,243.0,1,486.22,2,1,2,5
13154.0,579.0,5,997.4300000000001,1,3,3,7
13155.0,183.0,6,1750.18,2,3,3,8
13156.0,465.0,3,1586.54,1,2,3,6
13157.0,7.0,10,5667.71,3,4,4,11
13158.0,3.0,5,1508.18,3,3,3,9
13159.0,333.0,5,1379.75,2,3,3,8
13160.0,0.0,1,91.8,4,1,1,6
13161.0,0.0,2,478.88,4,1,2,7
13162.0,40.0,19,9116.94,3,4,4,11
13163.0,494.0,2,0.0,1,1,1,3
13164.0,435.0,3,297.46000000000004,1,2,1,4
13165.0,0.0,3,1451.16,4,2,3,9
13166.0,311.0,3,881.68,2,2,3,7
13167.0,276.0,5,1125.15,2,3,3,8
13168.0,275.0,6,1866.26,2,3,3,8
13169.0,154.0,3,840.08,2,2,2,6
13170.0,0.0,1,116.00999999999999,4,1,1,6
13171.0,333.0,5,426.81,2,3,2,7
13172.0,609.0,1,69.6,1,1,1,3
13173.0,213.0,13,2620.5,2,4,4,10
13174.0,365.0,12,9494.84,2,4,4,10
13175.0,554.0,4,793.1,1,2,2,5
13176.0,0.0,1,492.84,4,1,2,7
13177.0,184.0,2,512.2,2,1,2,5
13178.0,97.0,25,13997.89,3,4,4,11
13179.0,0.0,1,572.3100000000001,4,1,2,7
13180.0,402.0,1,86.10000000000001,1,1,1,3
13181.0,0.0,1,359.69,4,1,2,7
13182.0,0.0,1,121.18,4,1,1,6
13183.0,101.0,18,7010.88,2,4,4,10
13184.0,34.0,12,1648.79,3,4,3,10
13185.0,0.0,1,71.4,4,1,1,6
13186.0,33.0,5,1539.69,3,3,3,9
13187.0,192.0,5,348.31,2,3,2,7
13188.0,0.0,1,114.60000000000001,4,1,1,6
13189.0,0.0,2,260.68,4,1,1,6
13190.0,882.0,4,518.76,1,2,2,5
13191.0,0.0,1,164.69,4,1,1,6
13192.0,216.0,8,2544.53,2,3,4,9
13193.0,92.0,1,117.88,3,1,1,5
13194.0,0.0,2,472.78,4,1,2,7
13195.0,0.0,1,172.38,4,1,1,6
13196.0,372.0,8,3059.64,1,3,4,8
13197.0,463.0,1,373.01000000000005,1,1,2,4
13198.0,33.0,12,4912.28,3,4,4,11
13199.0,122.0,69,16404.98,2,4,4,10
13200.0,217.0,4,870.09,2,2,3,7
13201.0,491.0,4,1240.6100000000001,1,2,3,6
13202.0,426.0,8,1571.35,1,3,3,7
13203.0,33.0,11,2630.55,3,4,4,11
13204.0,851.0,1,966.6600000000001,1,1,3,5
13205.0,0.0,1,2803.2,4,1,4,9
13206.0,401.0,15,8280.13,1,4,4,9
13207.0,4.0,4,535.86,3,2,2,7
13208.0,1.0,10,1970.5,3,4,3,10
13209.0,91.0,16,8438.06,3,4,4,11
13210.0,155.0,1,353.48,2,1,2,5
13211.0,215.0,12,2706.87,2,4,4,10
13212.0,92.0,4,780.58,3,2,2,7
13213.0,96.0,14,3834.62,3,4,4,11
13214.0,368.0,7,3264.23,1,3,4,8
13215.0,667.0,1,81.6,1,1,1,3
13216.0,0.0,1,333.74,4,1,2,7
13217.0,94.0,6,266.12,3,3,1,7
13218.0,247.0,1,62.63999999999999,2,1,1,4
13219.0,0.0,1,76.23,4,1,1,6
13220.0,158.0,5,1336.0900000000001,2,3,3,8
13221.0,0.0,2,847.41,4,1,3,8
13222.0,401.0,1,88.5,1,1,1,3
13223.0,366.0,6,969.1200000000001,1,3,3,7
13224.0,34.0,3,2150.85,3,2,3,8
13225.0,62.0,17,15879.27,3,4,4,11
13226.0,38.0,2,312.46,3,1,1,5
13227.0,0.0,1,257.7,4,1,1,6
13228.0,0.0,1,358.0,4,1,2,7
13229.0,0.0,1,160.95,4,1,1,6
13230.0,60.0,31,6317.22,3,4,4,11
13231.0,400.0,1,-355.2,1,1,1,3
13232.0,5.0,7,1357.6,3,3,3,9
13233.0,163.0,4,1176.46,2,2,3,7
13234.0,588.0,2,356.95,1,1,2,4
13235.0,6.0,2,101.17000000000007,3,1,1,5
13236.0,2.0,3,727.27,3,2,2,7
13237.0,0.0,1,643.0,4,1,2,7
13238.0,580.0,7,986.73,1,3,3,7
13239.0,582.0,6,1579.84,1,3,3,7
13240.0,246.0,9,1661.17,2,4,3,9
13241.0,0.0,1,115.58,4,1,1,6
13242.0,67.0,7,699.4,3,3,2,8
13243.0,0.0,5,1278.04,4,3,3,10
13244.0,124.0,1,121.74000000000001,2,1,1,4
13245.0,641.0,2,989.22,1,1,3,5
13246.0,395.0,14,3277.68,1,4,4,9
13247.0,0.0,4,501.12,4,2,2,8
13248.0,156.0,2,465.68,2,1,2,5
13249.0,124.0,9,1608.93,2,4,3,9
13250.0,581.0,3,248.54000000000002,1,2,1,4
13251.0,668.0,1,252.68,1,1,1,3
13252.0,426.0,3,341.3,1,2,2,5
13253.0,187.0,4,2951.11,2,2,4,8
13254.0,0.0,1,51.410000000000004,4,1,1,6
13255.0,182.0,4,895.61,2,2,3,7
13256.0,0.0,1,0.0,4,1,1,6
13257.0,488.0,3,117.95,1,2,1,4
13258.0,609.0,5,1035.18,1,3,3,7
13259.0,92.0,9,1433.38,3,4,3,10
13260.0,92.0,1,557.62,3,1,2,6
13261.0,0.0,2,944.1,4,1,3,8
13262.0,0.0,3,573.45,4,2,2,8
13263.0,6.0,39,8704.69,3,4,4,11
13264.0,0.0,1,722.5600000000001,4,1,2,7
13265.0,2.0,5,2107.66,3,3,3,9
13266.0,37.0,30,5965.3,3,4,4,11
13267.0,10.0,50,9512.210000000001,3,4,4,11
13268.0,7.0,15,3167.64,3,4,4,11
13269.0,2.0,30,8861.39,3,4,4,11
13270.0,486.0,1,1180.0,1,1,3,5
13271.0,303.0,2,178.26,2,1,1,4
13272.0,32.0,2,276.56,3,1,1,5
13273.0,0.0,1,138.98,4,1,1,6
13274.0,0.0,1,360.85,4,1,2,7
13275.0,0.0,2,241.66,4,1,1,6
13276.0,154.0,7,1918.56,2,3,3,8
13277.0,0.0,7,523.3,4,3,2,9
13278.0,494.0,5,1428.2,1,3,3,7
13279.0,183.0,2,126.30000000000001,2,1,1,4
13280.0,94.0,8,2297.13,3,3,4,10
13281.0,0.0,3,306.45,4,2,1,7
13282.0,6.0,7,1228.89,3,3,3,9
13283.0,31.0,4,373.36,3,2,2,7
13284.0,0.0,2,196.15,4,1,1,6
13285.0,338.0,6,3364.59,2,3,4,9
13286.0,0.0,1,734.91,4,1,2,7
13287.0,585.0,7,519.67,1,3,2,6
13288.0,404.0,6,892.16,1,3,3,7
13289.0,0.0,1,307.95,4,1,1,6
13290.0,580.0,3,-208.63,1,2,1,4
13291.0,157.0,11,3320.84,2,4,4,10
13292.0,334.0,6,987.79,2,3,3,8
13293.0,365.0,7,1180.34,2,3,3,8
13294.0,251.0,3,1689.53,2,2,3,7
13295.0,371.0,9,1058.02,1,4,3,8
13296.0,366.0,6,792.51,1,3,2,6
13297.0,276.0,8,4352.67,2,3,4,9
13298.0,121.0,1,360.0,2,1,2,5
13299.0,366.0,5,1173.3,1,3,3,7
13300.0,492.0,5,1267.21,1,3,3,7
13301.0,248.0,4,618.09,2,2,2,6
13302.0,156.0,2,159.2,2,1,1,4
13303.0,609.0,1,61.72,1,1,1,3
13304.0,400.0,7,1120.79,1,3,3,7
13305.0,38.0,16,3754.71,3,4,4,11
13306.0,580.0,1,53.65,1,1,1,3
13307.0,33.0,3,273.34,3,2,1,6
13308.0,308.0,5,1652.47,2,3,3,8
13309.0,2.0,6,1706.3700000000001,3,3,3,9
13310.0,29.0,8,1492.8,3,3,3,9
13311.0,4.0,2,598.57,3,1,2,6
13312.0,0.0,1,124.75,4,1,1,6
13313.0,128.0,15,3423.27,2,4,4,10
13314.0,121.0,4,578.66,2,2,2,6
13315.0,0.0,1,310.26,4,1,1,6
13316.0,303.0,12,12906.93,2,4,4,10
13317.0,95.0,31,6068.531,3,4,4,11
13318.0,120.0,3,640.76,2,2,2,6
13319.0,1.0,78,21706.09,3,4,4,11
13320.0,5.0,9,2160.95,3,4,3,10
13321.0,0.0,2,567.36,4,1,2,7
13322.0,0.0,1,199.48000000000002,4,1,1,6
13323.0,153.0,5,787.85,2,3,2,7
13324.0,7.0,23,10421.369999999999,3,4,4,11
13325.0,0.0,1,675.3,4,1,2,7
13326.0,641.0,1,281.76,1,1,1,3
13327.0,158.0,22,9741.03,2,4,4,10
13328.0,0.0,1,1308.48,4,1,3,8
13329.0,122.0,14,4977.0199999999995,2,4,4,10
13330.0,124.0,6,2806.18,2,3,4,9
13331.0,640.0,1,262.4,1,1,1,3
13332.0,0.0,1,350.9,4,1,2,7
13333.0,489.0,3,1015.74,1,2,3,6
13334.0,162.0,6,6257.0,2,3,4,9
13335.0,0.0,1,-955.06,4,1,1,6
13336.0,0.0,1,795.12,4,1,2,7
13337.0,400.0,2,1548.55,1,1,3,5
13338.0,126.0,10,2223.62,2,4,4,10
13339.0,0.0,1,860.12,4,1,3,8
13340.0,130.0,12,22100.56,2,4,4,10
13341.0,0.0,1,775.85,4,1,2,7
13342.0,554.0,1,-14.100000000000001,1,1,1,3
13343.0,0.0,2,303.93,4,1,1,6
13344.0,161.0,3,2543.72,2,2,4,8
13345.0,130.0,2,377.6,2,1,2,5
13346.0,642.0,6,299.4,1,3,1,5
13347.0,0.0,1,341.36,4,1,2,7
13348.0,183.0,1,233.76,2,1,1,4
13349.0,0.0,1,247.32,4,1,1,6
13350.0,0.0,3,910.72,4,2,3,9
13351.0,245.0,1,373.94,2,1,2,5
13352.0,62.0,2,389.28,3,1,2,6
13353.0,0.0,1,-28.849999999999998,4,1,1,6
13354.0,0.0,1,743.53,4,1,2,7
13355.0,94.0,1,674.7,3,1,2,6
13356.0,0.0,1,768.24,4,1,2,7
13357.0,671.0,5,3838.36,1,3,4,8
13358.0,0.0,1,439.03,4,1,2,7
13359.0,31.0,4,1001.96,3,2,3,8
13360.0,497.0,7,1464.1,1,3,3,7
13361.0,706.0,2,1450.5,1,1,3,5
13362.0,129.0,10,5357.57,2,4,4,10
13363.0,0.0,3,1723.86,4,2,3,9
13364.0,245.0,2,0.0,2,1,1,4
13365.0,183.0,4,2164.32,2,2,3,7
13366.0,0.0,1,56.160000000000004,4,1,1,6
13367.0,610.0,1,510.20000000000005,1,1,2,4
13368.0,193.0,5,1086.1,2,3,3,8
13369.0,455.0,2,572.03,1,1,2,4
13370.0,486.0,2,1442.64,1,1,3,5
13371.0,0.0,4,2271.46,4,2,4,10
13372.0,32.0,1,378.64,3,1,2,6
13373.0,62.0,6,7587.1900000000005,3,3,4,10
13374.0,0.0,2,422.8,4,1,2,7
13375.0,2.0,3,1786.48,3,2,3,8
13376.0,336.0,3,1019.76,2,2,3,7
13377.0,434.0,4,1495.43,1,2,3,6
13378.0,0.0,1,-756.4,4,1,1,6
13379.0,304.0,3,572.56,2,2,2,6
13380.0,641.0,1,62.4,1,1,1,3
13381.0,32.0,15,8185.02,3,4,4,11
13382.0,252.0,5,1387.58,2,3,3,8
13383.0,0.0,1,305.28000000000003,4,1,1,6
13384.0,64.0,15,6635.09,3,4,4,11
13385.0,0.0,1,534.57,4,1,2,7
13386.0,0.0,2,835.46,4,1,2,7
13387.0,0.0,1,189.44,4,1,1,6
13388.0,64.0,4,1135.7,3,2,3,8
13389.0,0.0,3,797.96,4,2,2,8
13390.0,0.0,1,544.08,4,1,2,7
13391.0,0.0,1,59.8,4,1,1,6
13392.0,0.0,1,91.14,4,1,1,6
13393.0,585.0,6,1105.85,1,3,3,7
13394.0,34.0,24,6323.88,3,4,4,11
13395.0,158.0,3,1180.23,2,2,3,7
13396.0,61.0,4,1325.29,3,2,3,8
13397.0,96.0,13,3094.11,3,4,4,11
13398.0,0.0,2,670.34,4,1,2,7
13399.0,490.0,3,275.4,1,2,1,4
13400.0,554.0,2,300.93,1,1,1,3
13401.0,0.0,1,-1834.14,4,1,1,6
13402.0,247.0,4,1535.13,2,2,3,7
13403.0,0.0,3,229.5,4,2,1,7
13404.0,36.0,2,252.49,3,1,1,5
13405.0,0.0,9,1196.561,4,4,3,11
13406.0,488.0,3,557.22,1,2,2,5
13407.0,432.0,6,2111.89,1,3,3,7
13408.0,4.0,135,50852.852,3,4,4,11
13409.0,0.0,1,-525.65,4,1,1,6
13410.0,219.0,12,2172.51,2,4,3,9
13411.0,0.0,1,213.55,4,1,1,6
13412.0,0.0,1,487.34999999999997,4,1,2,7
13413.0,434.0,8,345.8,1,3,2,6
13414.0,218.0,7,2482.24,2,3,4,9
13415.0,759.0,5,681.92,1,3,2,6
13416.0,1004.0,3,940.8000000000001,1,2,3,6
13417.0,213.0,7,1593.89,2,3,3,8
13418.0,31.0,37,11916.16,3,4,4,11
13419.0,154.0,1,221.06,2,1,1,4
13420.0,187.0,4,140.35,2,2,1,5
13421.0,429.0,11,4088.82,1,4,4,9
13422.0,184.0,2,2601.55,2,1,4,7
13423.0,519.0,1,217.03,1,1,1,3
13424.0,0.0,2,557.92,4,1,2,7
13425.0,462.0,8,3375.9300000000003,1,3,4,8
13426.0,32.0,24,8076.76,3,4,4,11
13427.0,33.0,6,1006.53,3,3,3,9
13428.0,0.0,3,499.98,4,2,2,8
13429.0,62.0,4,1006.8,3,2,3,8
13430.0,0.0,4,648.6899999999999,4,2,2,8
13431.0,2.0,9,3289.24,3,4,4,11
13432.0,555.0,2,439.1,1,1,2,4
13433.0,375.0,5,656.87,1,3,2,6
13434.0,246.0,5,1666.8600000000001,2,3,3,8
13435.0,217.0,11,4459.83,2,4,4,10
13436.0,121.0,1,196.89,2,1,1,4
13437.0,122.0,7,3408.06,2,3,4,9
13438.0,430.0,1,46.5,1,1,1,3
13439.0,703.0,3,986.61,1,2,3,6
13440.0,365.0,10,1213.95,2,4,3,9
13441.0,93.0,2,720.9,3,1,2,6
13442.0,435.0,3,419.87,1,2,2,5
13443.0,372.0,7,1247.71,1,3,3,7
13444.0,0.0,2,631.6800000000001,4,1,2,7
13445.0,0.0,1,241.89999999999998,4,1,1,6
13446.0,398.0,18,3608.86,1,4,4,9
13447.0,183.0,4,1104.23,2,2,3,7
13448.0,67.0,19,8447.75,3,4,4,11
13449.0,0.0,1,291.88,4,1,1,6
13450.0,32.0,14,4117.54,3,4,4,11
13451.0,5.0,13,7119.97,3,4,4,11
13452.0,0.0,3,729.8,4,2,2,8
13453.0,394.0,5,758.99,1,3,2,6
13454.0,495.0,1,219.87,1,1,1,3
13455.0,365.0,11,2773.82,2,4,4,10
13456.0,95.0,7,1737.8200000000002,3,3,3,9
13457.0,1004.0,4,143.27,1,2,1,4
13458.0,7.0,24,11850.62,3,4,4,11
13459.0,0.0,2,1160.4099999999999,4,1,3,8
13460.0,61.0,2,183.44,3,1,1,5
13461.0,334.0,8,4138.5,2,3,4,9
13462.0,95.0,6,1145.6,3,3,3,9
13463.0,0.0,1,-158.65,4,1,1,6
13464.0,1.0,7,3083.89,3,3,4,10
13465.0,674.0,2,931.12,1,1,3,5
13466.0,127.0,7,952.25,2,3,3,8
13467.0,275.0,2,1083.71,2,1,3,6
13468.0,1.0,87,13091.61,3,4,4,11
13469.0,0.0,1,82.4,4,1,1,6
13470.0,336.0,2,165.0,2,1,1,4
13471.0,121.0,4,2531.58,2,2,4,8
13472.0,670.0,2,592.24,1,1,2,4
13473.0,40.0,10,2410.98,3,4,4,11
13474.0,702.0,3,663.79,1,2,2,5
13475.0,189.0,4,1431.78,2,2,3,7
13476.0,69.0,7,1915.77,3,3,3,9
13477.0,6.0,13,2821.12,3,4,4,11
13478.0,649.0,7,2068.03,1,3,3,7
13479.0,0.0,7,808.5,4,3,2,9
13480.0,0.0,2,627.82,4,1,2,7
13481.0,251.0,14,3798.84,2,4,4,10
13482.0,0.0,2,336.09,4,1,2,7
13483.0,215.0,1,140.34,2,1,1,4
13484.0,7.0,4,767.32,3,2,2,7
13485.0,366.0,15,2957.92,1,4,4,9
13486.0,157.0,3,1122.41,2,2,3,7
13487.0,67.0,5,846.87,3,3,3,9
13488.0,10.0,29,15513.73,3,4,4,11
13489.0,218.0,4,449.52,2,2,2,6
13490.0,0.0,1,154.25,4,1,1,6
13491.0,40.0,27,4566.56,3,4,4,11
13492.0,97.0,3,1269.84,3,2,3,8
13493.0,99.0,2,618.63,3,1,2,6
13494.0,343.0,1,316.26000000000005,2,1,1,4
13495.0,244.0,13,5246.61,2,4,4,10
13496.0,0.0,3,617.93,4,2,2,8
13497.0,311.0,7,1266.33,2,3,3,8
13498.0,820.0,1,327.38,1,1,2,4
13499.0,61.0,7,1146.96,3,3,3,9
13500.0,30.0,5,1436.3,3,3,3,9
13501.0,37.0,5,2840.26,3,3,4,10
13502.0,69.0,6,774.6,3,3,2,8
13503.0,461.0,12,1793.54,1,4,3,8
13504.0,184.0,1,295.93,2,1,1,4
13505.0,276.0,8,4282.88,2,3,4,9
13506.0,455.0,8,1609.65,1,3,3,7
13507.0,182.0,4,2479.16,2,2,4,8
13508.0,68.0,2,287.05,3,1,1,5
13509.0,38.0,8,1114.72,3,3,3,9
13510.0,96.0,17,4488.39,3,4,4,11
13511.0,708.0,2,244.61,1,1,1,3
